361,MP,Madhya Pradesh,MP_Shivpuri,Shivpuri,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
364,MP,Madhya Pradesh,MP_Tikamgarh,Tikamgarh,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
365,MP,Madhya Pradesh,MP_Ujjain,Ujjain,106.0,84.0,5.0,17.0,12.0,106.0,0.0,0.0,5.0,5.0
367,MP,Madhya Pradesh,MP_Vidisha,Vidisha,13.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0
0,MP,Madhya Pradesh,MP_Other Region,Other Region,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
369,MH,Maharashtra,MH_Ahmednagar,Ahmednagar,36.0,12.0,22.0,2.0,2.0,36.0,1.0,0.0,21.0,0.0
370,MH,Maharashtra,MH_Akola,Akola,29.0,21.0,7.0,1.0,1.0,29.0,0.0,0.0,7.0,0.0
371,MH,Maharashtra,MH_Amravati,Amravati,20.0,15.0,4.0,1.0,1.0,20.0,0.0,0.0,4.0,0.0
372,MH,Maharashtra,MH_Aurangabad,Aurangabad,50.0,23.0,22.0,5.0,5.0,50.0,1.0,0.0,21.0,0.0
374,MH,Maharashtra,MH_Beed,Beed,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
375,MH,Maharashtra,MH_Buldhana,Buldhana,21.0,6.0,14.0,1.0,1.0,21.0,0.0,0.0,14.0,0.0
376,MH,Maharashtra,MH_Chandrapur,Chandrapur,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
377,MH,Maharashtra,MH_Dhule,Dhule,25.0,22.0,0.0,3.0,2.0,25.0,0.0,0.0,0.0,1.0
379,MH,Maharashtra,MH_Gondia,Gondia,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
380,MH,Maharashtra,MH_Hingoli,Hingoli,8.0,7.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0
381,MH,Maharashtra,MH_Jalgaon,Jalgaon,19.0,14.0,1.0,4.0,1.0,19.0,0.0,0.0,1.0,3.0
382,MH,Maharashtra,MH_Jalna,Jalna,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
383,MH,Maharashtra,MH_Kolhapur,Kolhapur,10.0,6.0,4.0,0.0,0.0,10.0,0.0,0.0,4.0,0.0
384,MH,Maharashtra,MH_Latur,Latur,9.0,0.0,8.0,1.0,0.0,9.0,0.0,0.0,8.0,1.0
385,MH,Maharashtra,MH_Mumbai,Mumbai,5407.0,4562.0,641.0,204.0,178.0,5407.0,14.0,0.0,627.0,26.0
386,MH,Maharashtra,MH_Mumbai Suburban,Mumbai Suburban,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
387,MH,Maharashtra,MH_Nagpur,Nagpur,107.0,86.0,20.0,1.0,1.0,107.0,4.0,0.0,16.0,0.0
388,MH,Maharashtra,MH_Nanded,Nanded,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
389,MH,Maharashtra,MH_Nandurbar,Nandurbar,11.0,10.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,1.0
390,MH,Maharashtra,MH_Nashik,Nashik,131.0,117.0,2.0,12.0,11.0,131.0,0.0,0.0,2.0,1.0
391,MH,Maharashtra,MH_Osmanabad,Osmanabad,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0
392,MH,Maharashtra,MH_Palghar,Palghar,141.0,102.0,35.0,4.0,3.0,141.0,0.0,0.0,35.0,1.0
393,MH,Maharashtra,MH_Parbhani,Parbhani,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
394,MH,Maharashtra,MH_Pune,Pune,1052.0,766.0,210.0,76.0,57.0,1052.0,16.0,0.0,194.0,19.0
395,MH,Maharashtra,MH_Raigad,Raigad,57.0,36.0,20.0,1.0,0.0,57.0,0.0,0.0,20.0,1.0
396,MH,Maharashtra,MH_Ratnagiri,Ratnagiri,8.0,2.0,5.0,1.0,0.0,8.0,0.0,0.0,5.0,1.0
397,MH,Maharashtra,MH_Sangli,Sangli,27.0,1.0,25.0,1.0,1.0,27.0,0.0,0.0,25.0,0.0
398,MH,Maharashtra,MH_Satara,Satara,29.0,24.0,3.0,2.0,1.0,29.0,0.0,0.0,3.0,1.0
399,MH,Maharashtra,MH_Sindhudurg,Sindhudurg,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
400,MH,Maharashtra,MH_Solapur,Solapur,47.0,42.0,0.0,5.0,4.0,47.0,0.0,0.0,0.0,1.0
401,MH,Maharashtra,MH_Thane,Thane,738.0,599.0,125.0,14.0,12.0,737.0,1.0,1.0,124.0,2.0
403,MH,Maharashtra,MH_Washim,Washim,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
404,MH,Maharashtra,MH_Yavatmal,Yavatmal,48.0,38.0,10.0,0.0,0.0,48.0,3.0,0.0,7.0,0.0
408,MN,Manipur,MN_Imphal East,Imphal East,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
409,MN,Manipur,MN_Imphal West,Imphal West,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
423,ML,Meghalaya,ML_East Khasi Hills,East Khasi Hills,12.0,11.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,1.0
432,MZ,Mizoram,MZ_Aizawl,Aizawl,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
453,OR,Odisha,OR_Balasore,Balasore,10.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
456,OR,Odisha,OR_Bhadrak,Bhadrak,16.0,14.0,2.0,0.0,0.0,16.0,0.0,0.0,2.0,0.0
457,OR,Odisha,OR_Cuttack,Cuttack,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
459,OR,Odisha,OR_Dhenkanal,Dhenkanal,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
463,OR,Odisha,OR_Jajpur,Jajpur,18.0,17.0,1.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0
465,OR,Odisha,OR_Kalahandi,Kalahandi,2.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0
467,OR,Odisha,OR_Kendrapara,Kendrapara,2.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
469,OR,Odisha,OR_Khordha,Khordha,46.0,22.0,23.0,1.0,1.0,46.0,12.0,0.0,11.0,0.0
476,OR,Odisha,OR_Puri,Puri,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
480,OR,Odisha,OR_Sundargarh,Sundargarh,6.0,3.0,3.0,0.0,0.0,6.0,2.0,0.0,1.0,0.0
482,PY,Puducherry,PY_Mahe,Mahe,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
483,PY,Puducherry,PY_Puducherry,Puducherry,7.0,4.0,3.0,0.0,0.0,7.0,1.0,0.0,2.0,0.0
485,PB,Punjab,PB_Amritsar,Amritsar,14.0,11.0,1.0,2.0,2.0,14.0,1.0,0.0,0.0,0.0
486,PB,Punjab,PB_Barnala,Barnala,2.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0
488,PB,Punjab,PB_Faridkot,Faridkot,3.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
489,PB,Punjab,PB_Fatehgarh Sahib,Fatehgarh Sahib,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
491,PB,Punjab,PB_Ferozepur,Ferozepur,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
492,PB,Punjab,PB_Gurdaspur,Gurdaspur,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
493,PB,Punjab,PB_Hoshiarpur,Hoshiarpur,7.0,1.0,5.0,1.0,1.0,7.0,3.0,0.0,2.0,0.0
494,PB,Punjab,PB_Jalandhar,Jalandhar,78.0,68.0,7.0,3.0,3.0,69.0,4.0,9.0,3.0,0.0
495,PB,Punjab,PB_Kapurthala,Kapurthala,3.0,0.0,2.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0
496,PB,Punjab,PB_Ludhiana,Ludhiana,18.0,8.0,4.0,4.0,5.0,17.0,1.0,1.0,3.0,-1.0
497,PB,Punjab,PB_Mansa,Mansa,13.0,10.0,3.0,0.0,0.0,13.0,2.0,0.0,1.0,0.0
498,PB,Punjab,PB_Moga,Moga,4.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0
499,PB,Punjab,PB_Pathankot,Pathankot,25.0,15.0,9.0,1.0,0.0,25.0,9.0,0.0,0.0,1.0
500,PB,Punjab,PB_Patiala,Patiala,61.0,60.0,1.0,0.0,0.0,61.0,1.0,0.0,0.0,0.0
501,PB,Punjab,PB_Rupnagar,Rupnagar,3.0,0.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0
502,PB,Punjab,PB_S.A.S. Nagar,S.A.S. Nagar,63.0,39.0,22.0,2.0,2.0,63.0,17.0,0.0,5.0,0.0
503,PB,Punjab,PB_Sangrur,Sangrur,3.0,1.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0
504,PB,Punjab,PB_Shahid Bhagat Singh Nagar,Shahid Bhagat Singh Nagar,20.0,1.0,18.0,1.0,0.0,20.0,1.0,0.0,17.0,1.0
505,PB,Punjab,PB_Sri Muktsar Sahib,Sri Muktsar Sahib,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
507,RJ,Rajasthan,RJ_Ajmer,Ajmer,123.0,118.0,5.0,0.0,0.0,123.0,0.0,0.0,5.0,0.0
508,RJ,Rajasthan,RJ_Alwar,Alwar,7.0,2.0,4.0,1.0,0.0,7.0,0.0,0.0,4.0,1.0
509,RJ,Rajasthan,RJ_Banswara,Banswara,62.0,41.0,21.0,0.0,0.0,62.0,16.0,0.0,5.0,0.0
511,RJ,Rajasthan,RJ_Barmer,Barmer,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
512,RJ,Rajasthan,RJ_Bharatpur,Bharatpur,110.0,104.0,5.0,1.0,0.0,110.0,0.0,0.0,5.0,1.0
513,RJ,Rajasthan,RJ_Bhilwara,Bhilwara,33.0,1.0,30.0,2.0,0.0,33.0,0.0,0.0,30.0,2.0
514,RJ,Rajasthan,RJ_Bikaner,Bikaner,37.0,4.0,32.0,1.0,1.0,37.0,1.0,0.0,31.0,0.0
516,RJ,Rajasthan,RJ_Chittorgarh,Chittorgarh,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
517,RJ,Rajasthan,RJ_Churu,Churu,14.0,3.0,11.0,0.0,0.0,14.0,0.0,0.0,11.0,0.0
518,RJ,Rajasthan,RJ_Dausa,Dausa,21.0,14.0,7.0,0.0,0.0,21.0,0.0,0.0,7.0,0.0
519,RJ,Rajasthan,RJ_Dholpur,Dholpur,5.0,4.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0
520,RJ,Rajasthan,RJ_Dungarpur,Dungarpur,6.0,1.0,5.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0
522,RJ,Rajasthan,RJ_Hanumangarh,Hanumangarh,11.0,9.0,2.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0
523,RJ,Rajasthan,RJ_Jaipur,Jaipur,808.0,565.0,222.0,21.0,13.0,808.0,0.0,0.0,222.0,8.0
524,RJ,Rajasthan,RJ_Jaisalmer,Jaisalmer,34.0,8.0,26.0,0.0,0.0,34.0,0.0,0.0,26.0,0.0
526,RJ,Rajasthan,RJ_Jhalawar,Jhalawar,30.0,14.0,16.0,0.0,0.0,30.0,4.0,0.0,12.0,0.0
527,RJ,Rajasthan,RJ_Jhunjhunu,Jhunjhunu,42.0,10.0,32.0,0.0,0.0,42.0,0.0,0.0,32.0,0.0
528,RJ,Rajasthan,RJ_Jodhpur,Jodhpur,364.0,309.0,50.0,5.0,3.0,364.0,0.0,0.0,50.0,2.0
529,RJ,Rajasthan,RJ_Karauli,Karauli,3.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0
530,RJ,Rajasthan,RJ_Kota,Kota,158.0,74.0,80.0,4.0,3.0,158.0,18.0,0.0,62.0,1.0
531,RJ,Rajasthan,RJ_Nagaur,Nagaur,113.0,105.0,7.0,1.0,1.0,113.0,0.0,0.0,7.0,0.0
532,RJ,Rajasthan,RJ_Pali,Pali,2.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0
533,RJ,Rajasthan,RJ_Pratapgarh,Pratapgarh,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
534,RJ,Rajasthan,RJ_Rajsamand,Rajsamand,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
535,RJ,Rajasthan,RJ_Sawai Madhopur,Sawai Madhopur,8.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
536,RJ,Rajasthan,RJ_Sikar,Sikar,5.0,2.0,1.0,2.0,1.0,5.0,0.0,0.0,1.0,1.0
538,RJ,Rajasthan,RJ_Tonk,Tonk,115.0,82.0,32.0,1.0,1.0,115.0,0.0,0.0,32.0,0.0
539,RJ,Rajasthan,RJ_Udaipur,Udaipur,5.0,1.0,4.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0
0,RJ,Rajasthan,RJ_Italians,Italians,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
0,RJ,Rajasthan,RJ_Evacuees,Evacuees,61.0,36.0,25.0,0.0,0.0,61.0,0.0,0.0,25.0,0.0
0,RJ,Rajasthan,RJ_Other State,Other State,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0
544,TN,Tamil Nadu,TN_Ariyalur,Ariyalur,5.0,3.0,2.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0
732,TN,Tamil Nadu,TN_Chengalpattu,Chengalpattu,55.0,14.0,40.0,2.0,0.0,55.0,0.0,0.0,40.0,2.0
545,TN,Tamil Nadu,TN_Chennai,Chennai,528.0,356.0,161.0,12.0,11.0,528.0,0.0,0.0,161.0,1.0
546,TN,Tamil Nadu,TN_Coimbatore,Coimbatore,141.0,47.0,94.0,0.0,0.0,141.0,5.0,0.0,89.0,0.0
547,TN,Tamil Nadu,TN_Cuddalore,Cuddalore,26.0,8.0,18.0,0.0,0.0,26.0,0.0,0.0,18.0,0.0
548,TN,Tamil Nadu,TN_Dharmapuri,Dharmapuri,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
549,TN,Tamil Nadu,TN_Dindigul,Dindigul,80.0,17.0,62.0,1.0,0.0,79.0,0.0,1.0,62.0,1.0
550,TN,Tamil Nadu,TN_Erode,Erode,70.0,5.0,64.0,1.0,1.0,70.0,0.0,0.0,64.0,0.0
734,TN,Tamil Nadu,TN_Kallakurichi,Kallakurichi,6.0,3.0,3.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0
551,TN,Tamil Nadu,TN_Kancheepuram,Kancheepuram,18.0,11.0,7.0,1.0,0.0,18.0,0.0,0.0,7.0,1.0
552,TN,Tamil Nadu,TN_Kanyakumari,Kanyakumari,16.0,10.0,6.0,0.0,0.0,16.0,0.0,0.0,6.0,0.0
553,TN,Tamil Nadu,TN_Karur,Karur,41.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0
555,TN,Tamil Nadu,TN_Madurai,Madurai,75.0,66.0,8.0,2.0,1.0,75.0,0.0,0.0,8.0,1.0
556,TN,Tamil Nadu,TN_Nagapattinam,Nagapattinam,44.0,16.0,28.0,0.0,0.0,44.0,0.0,0.0,28.0,0.0
557,TN,Tamil Nadu,TN_Namakkal,Namakkal,59.0,14.0,45.0,0.0,0.0,59.0,0.0,0.0,45.0,0.0
558,TN,Tamil Nadu,TN_Perambalur,Perambalur,7.0,6.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0
559,TN,Tamil Nadu,TN_Pudukkottai,Pudukkottai,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
560,TN,Tamil Nadu,TN_Ramanathapuram,Ramanathapuram,15.0,8.0,7.0,0.0,0.0,15.0,0.0,0.0,7.0,0.0
733,TN,Tamil Nadu,TN_Ranipet,Ranipet,38.0,6.0,32.0,0.0,0.0,38.0,0.0,0.0,32.0,0.0
561,TN,Tamil Nadu,TN_Salem,Salem,31.0,25.0,6.0,0.0,0.0,31.0,0.0,0.0,6.0,0.0
562,TN,Tamil Nadu,TN_Sivaganga,Sivaganga,12.0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
731,TN,Tamil Nadu,TN_Tenkasi,Tenkasi,35.0,33.0,2.0,0.0,0.0,35.0,0.0,0.0,2.0,0.0
563,TN,Tamil Nadu,TN_Thanjavur,Thanjavur,54.0,31.0,23.0,0.0,0.0,55.0,0.0,-1.0,23.0,0.0
564,TN,Tamil Nadu,TN_Nilgiris,Nilgiris,9.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0
565,TN,Tamil Nadu,TN_Theni,Theni,44.0,8.0,35.0,1.0,1.0,44.0,0.0,0.0,35.0,0.0
566,TN,Tamil Nadu,TN_Thiruvallur,Thiruvallur,54.0,40.0,14.0,0.0,0.0,54.0,0.0,0.0,14.0,0.0
567,TN,Tamil Nadu,TN_Thiruvarur,Thiruvarur,30.0,22.0,8.0,0.0,0.0,30.0,0.0,0.0,8.0,0.0
568,TN,Tamil Nadu,TN_Thoothukkudi,Thoothukkudi,27.0,2.0,23.0,2.0,1.0,27.0,0.0,0.0,23.0,1.0
569,TN,Tamil Nadu,TN_Tiruchirappalli,Tiruchirappalli,51.0,9.0,42.0,0.0,0.0,51.0,0.0,0.0,42.0,0.0
570,TN,Tamil Nadu,TN_Tirunelveli,Tirunelveli,65.0,12.0,53.0,0.0,0.0,65.0,0.0,0.0,53.0,0.0
735,TN,Tamil Nadu,TN_Tirupathur,Tirupathur,18.0,1.0,17.0,0.0,0.0,18.0,0.0,0.0,17.0,0.0
571,TN,Tamil Nadu,TN_Tiruppur,Tiruppur,112.0,29.0,83.0,0.0,0.0,112.0,0.0,0.0,83.0,0.0
572,TN,Tamil Nadu,TN_Tiruvannamalai,Tiruvannamalai,11.0,1.0,10.0,0.0,0.0,11.0,0.0,0.0,10.0,0.0
573,TN,Tamil Nadu,TN_Vellore,Vellore,23.0,9.0,13.0,1.0,1.0,23.0,0.0,0.0,13.0,0.0
574,TN,Tamil Nadu,TN_Viluppuram,Viluppuram,51.0,27.0,22.0,2.0,1.0,51.0,0.0,0.0,22.0,1.0
575,TN,Tamil Nadu,TN_Virudhunagar,Virudhunagar,32.0,16.0,16.0,0.0,0.0,32.0,0.0,0.0,16.0,0.0
576,TG,Telangana,TG_Adilabad,Adilabad,21.0,13.0,8.0,0.0,0.0,18.0,0.0,3.0,8.0,0.0
577,TG,Telangana,TG_Bhadradri Kothagudem,Bhadradri Kothagudem,4.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0
578,TG,Telangana,TG_Hyderabad,Hyderabad,540.0,371.0,151.0,18.0,10.0,557.0,1.0,-17.0,150.0,8.0
579,TG,Telangana,TG_Jagtial,Jagtial,3.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0
580,TG,Telangana,TG_Jangaon,Jangaon,3.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0
581,TG,Telangana,TG_Jayashankar Bhupalapally,Jayashankar Bhupalapally,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
582,TG,Telangana,TG_Jogulamba Gadwal,Jogulamba Gadwal,45.0,35.0,9.0,1.0,0.0,40.0,0.0,5.0,9.0,1.0
583,TG,Telangana,TG_Kamareddy,Kamareddy,12.0,4.0,8.0,0.0,0.0,11.0,0.0,1.0,8.0,0.0
584,TG,Telangana,TG_Karimnagar,Karimnagar,19.0,4.0,15.0,0.0,0.0,19.0,0.0,0.0,15.0,0.0
585,TG,Telangana,TG_Khammam,Khammam,8.0,7.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0
586,TG,Telangana,TG_Komaram Bheem,Komaram Bheem,7.0,7.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0
587,TG,Telangana,TG_Mahabubabad,Mahabubabad,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
588,TG,Telangana,TG_Mahabubnagar,Mahabubnagar,11.0,3.0,8.0,0.0,0.0,11.0,0.0,0.0,8.0,0.0
590,TG,Telangana,TG_Medak,Medak,5.0,2.0,3.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0
591,TG,Telangana,TG_Medchal Malkajgiri,Medchal Malkajgiri,22.0,18.0,3.0,1.0,0.0,9.0,0.0,13.0,3.0,1.0
592,TG,Telangana,TG_Mulugu,Mulugu,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
593,TG,Telangana,TG_Nagarkurnool,Nagarkurnool,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
594,TG,Telangana,TG_Nalgonda,Nalgonda,17.0,6.0,11.0,0.0,0.0,15.0,0.0,2.0,11.0,0.0
596,TG,Telangana,TG_Nirmal,Nirmal,20.0,9.0,11.0,0.0,0.0,17.0,0.0,3.0,11.0,0.0
597,TG,Telangana,TG_Nizamabad,Nizamabad,61.0,34.0,27.0,0.0,0.0,62.0,0.0,-1.0,27.0,0.0
598,TG,Telangana,TG_Peddapalli,Peddapalli,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
599,TG,Telangana,TG_Rajanna Sircilla,Rajanna Sircilla,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
600,TG,Telangana,TG_Ranga Reddy,Ranga Reddy,33.0,21.0,10.0,2.0,0.0,27.0,0.0,6.0,10.0,2.0
601,TG,Telangana,TG_Sangareddy,Sangareddy,7.0,2.0,5.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0
602,TG,Telangana,TG_Siddipet,Siddipet,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
603,TG,Telangana,TG_Suryapet,Suryapet,83.0,79.0,4.0,0.0,0.0,72.0,0.0,11.0,4.0,0.0
604,TG,Telangana,TG_Vikarabad,Vikarabad,37.0,30.0,6.0,1.0,0.0,37.0,0.0,0.0,6.0,1.0
607,TG,Telangana,TG_Warangal Urban,Warangal Urban,27.0,5.0,22.0,0.0,0.0,23.0,0.0,4.0,22.0,0.0
610,TR,Tripura,TR_Gomati,Gomati,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
612,TR,Tripura,TR_North Tripura,North Tripura,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
617,UP,Uttar Pradesh,UP_Agra,Agra,372.0,313.0,49.0,10.0,7.0,372.0,8.0,0.0,41.0,3.0
618,UP,Uttar Pradesh,UP_Aligarh,Aligarh,13.0,12.0,0.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0
621,UP,Uttar Pradesh,UP_Amroha,Amroha,25.0,25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0
622,UP,Uttar Pradesh,UP_Auraiya,Auraiya,10.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
623,UP,Uttar Pradesh,UP_Azamgarh,Azamgarh,8.0,5.0,3.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0
624,UP,Uttar Pradesh,UP_Baghpat,Baghpat,15.0,14.0,1.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0
625,UP,Uttar Pradesh,UP_Bahraich,Bahraich,9.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
627,UP,Uttar Pradesh,UP_Balrampur,Balrampur,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
628,UP,Uttar Pradesh,UP_Banda,Banda,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
629,UP,Uttar Pradesh,UP_Barabanki,Barabanki,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
630,UP,Uttar Pradesh,UP_Bareilly,Bareilly,6.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0
631,UP,Uttar Pradesh,UP_Basti,Basti,23.0,17.0,5.0,1.0,1.0,23.0,0.0,0.0,5.0,0.0
632,UP,Uttar Pradesh,UP_Bhadohi,Bhadohi,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
633,UP,Uttar Pradesh,UP_Bijnor,Bijnor,29.0,29.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0
634,UP,Uttar Pradesh,UP_Budaun,Budaun,14.0,13.0,1.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0
635,UP,Uttar Pradesh,UP_Bulandshahr,Bulandshahr,38.0,32.0,5.0,1.0,1.0,38.0,0.0,0.0,5.0,0.0
639,UP,Uttar Pradesh,UP_Etah,Etah,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
640,UP,Uttar Pradesh,UP_Etawah,Etawah,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
644,UP,Uttar Pradesh,UP_Firozabad,Firozabad,83.0,79.0,3.0,1.0,0.0,83.0,0.0,0.0,3.0,1.0
645,UP,Uttar Pradesh,UP_Gautam Buddha Nagar,Gautam Buddha Nagar,117.0,46.0,71.0,0.0,0.0,117.0,10.0,0.0,61.0,0.0
646,UP,Uttar Pradesh,UP_Ghaziabad,Ghaziabad,58.0,42.0,16.0,0.0,0.0,58.0,3.0,0.0,13.0,0.0
647,UP,Uttar Pradesh,UP_Ghazipur,Ghazipur,6.0,1.0,5.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0
648,UP,Uttar Pradesh,UP_Gonda,Gonda,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
651,UP,Uttar Pradesh,UP_Hapur,Hapur,25.0,25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0
652,UP,Uttar Pradesh,UP_Hardoi,Hardoi,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
653,UP,Uttar Pradesh,UP_Hathras,Hathras,4.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0
654,UP,Uttar Pradesh,UP_Jalaun,Jalaun,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
655,UP,Uttar Pradesh,UP_Jaunpur,Jaunpur,5.0,1.0,4.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0
657,UP,Uttar Pradesh,UP_Kannauj,Kannauj,7.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
659,UP,Uttar Pradesh,UP_Kanpur Nagar,Kanpur Nagar,170.0,160.0,7.0,3.0,1.0,170.0,0.0,0.0,7.0,2.0
660,UP,Uttar Pradesh,UP_Kasganj,Kasganj,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
661,UP,Uttar Pradesh,UP_Kaushambi,Kaushambi,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
